delinquentcreditlinescount,derogatoryreportscount,recentcreditinquirycount,debttoincomeratio,occupation_Other,occupation_Sales,occupation_Self,applyloanreason_HomeImp,occupation_Mgr,creditlinecount,currentpropertyvalue,applyloanreason_DebtCon,occupation_ProfExe,mortgageamountdue,yearsatpresentjob
0.0,0.0,0.0,33.49396616,0,0,0,0,1,25.0,159050.0,1,0,112948.0,16.0
0.0,0.0,2.0,40.39623344,1,0,0,1,0,34.0,64838.0,0,0,50210.0,9.0
0.0,0.0,1.0,37.1830778,0,0,0,1,0,12.0,103179.0,0,1,68056.0,7.0
0.0,0.0,2.0,40.76038718,0,0,0,0,1,24.0,101359.0,1,0,83217.0,1.0
0.0,0.0,1.0,33.779915349235345,0,0,0,0,1,9.0,73440.0,1,0,41000.0,4.0
0.0,0.0,1.0,31.86715522,1,0,0,0,0,16.0,185787.0,0,0,72712.0,10.0
0.0,0.0,2.0,34.43057515,0,0,0,0,0,15.0,41677.0,1,1,23169.0,20.0
0.0,0.0,0.0,22.23295281,1,0,0,0,0,12.0,37286.0,1,0,10909.0,3.0
0.0,0.0,2.0,33.779915349235345,0,1,0,0,0,35.0,102000.0,1,0,77544.0,4.0
0.0,0.0,0.0,22.98481899,1,0,0,0,0,9.0,60628.0,1,0,73760.81719955898,23.0
0.4494423791821561,0.2545696877380046,0.0,29.80285908,0,0,0,0,0,24.0,199812.0,1,1,153722.0,13.0
0.0,0.0,0.0,33.779915349235345,0,0,0,1,1,21.0,41250.0,0,0,22000.0,5.0
0.0,0.0,2.0,38.30639822,1,0,0,0,0,25.0,105086.0,1,0,79022.0,8.922268135904508
0.0,0.0,1.0,29.67139034,1,0,0,1,0,47.0,84322.0,0,0,79259.0,22.0
0.0,1.0,1.0,33.779915349235345,1,0,0,1,0,5.0,50225.0,0,0,34800.0,2.0
0.0,0.0,1.0,32.67664088,0,0,0,0,0,26.0,122205.0,1,1,85845.0,5.0
0.0,0.0,3.0,33.779915349235345,0,0,0,1,0,19.0,88000.0,0,1,78300.0,8.0
0.0,0.0,0.0,33.779915349235345,1,0,0,0,0,19.0,51740.0,0,0,29000.0,31.0
0.0,0.0,0.0,34.09578509,1,0,0,0,0,9.0,69834.0,1,0,59469.0,3.0
0.0,0.0,0.0,25.68817634,1,0,0,0,0,19.0,206521.0,1,0,103249.0,24.0
0.0,0.0,1.0,33.779915349235345,1,0,0,0,0,31.0,60000.0,1,0,14534.0,20.0
0.0,0.0,0.0,32.33389935,0,0,0,1,0,22.0,142466.0,0,1,105787.0,8.0
0.0,0.0,0.0,22.16959631,1,0,0,1,0,7.0,88313.0,0,0,73760.81719955898,8.922268135904508
0.0,3.0,0.0,33.779915349235345,0,0,0,1,0,33.0,21500.0,0,0,12900.0,5.0
0.0,0.0,0.0,33.779915349235345,1,0,0,0,0,0.0,172762.0,1,0,103700.0,4.0
0.0,0.0,1.0,41.80742805,0,0,1,1,0,16.0,191972.0,0,0,150120.0,3.0
0.0,0.0,0.0,33.779915349235345,1,0,0,0,0,14.0,60200.0,1,0,46000.0,4.0
0.0,0.0,0.0,35.85997068,1,0,0,0,0,15.0,92937.0,1,0,54576.0,16.0
5.0,0.2545696877380046,1.0,33.05755986,0,0,0,0,1,28.0,176119.0,0,0,131098.0,26.0
0.0,0.0,0.0,37.33952006,0,0,0,0,0,26.0,234269.0,1,1,188525.0,0.0
0.0,0.0,5.0,33.779915349235345,0,0,0,0,1,21.0,70000.0,1,0,47000.0,15.0
0.0,0.0,1.0,30.48636123,0,0,0,0,0,12.0,65686.0,1,1,48093.0,3.0
4.0,4.0,1.0,33.779915349235345,0,0,1,0,0,29.0,201000.0,0,0,149900.0,5.0
0.0,0.0,0.0,33.415153000000004,0,0,0,1,0,12.0,81114.0,0,0,73760.81719955898,10.0
0.0,1.0,2.0,32.72167844,0,0,0,0,1,29.0,107422.0,1,0,82553.0,9.0
0.0,0.0,7.0,23.08290534,1,0,0,1,0,33.0,40300.0,0,0,28550.0,5.0
1.0,0.0,0.0,26.9327076,0,0,0,1,1,23.0,78444.0,0,0,60995.0,4.0
0.0,0.0,0.0,38.75056267,0,0,0,1,0,12.0,111496.0,0,0,100934.0,23.0
0.0,0.0,0.0,33.779915349235345,1,0,0,0,0,13.0,48000.0,1,0,33689.3,3.0
2.0,0.2545696877380046,1.0,40.60856748,0,0,0,0,0,29.0,123546.0,1,0,95860.0,0.0
0.0,0.0,0.0,38.26846999,0,0,0,1,0,19.0,239990.0,0,1,145931.0,27.0
0.0,0.0,0.0,32.18876052,0,0,0,0,0,11.0,78078.0,1,0,58936.0,19.0
0.4494423791821561,0.2545696877380046,0.0,39.34965052,0,0,0,1,0,10.0,96535.0,0,0,67238.0,7.0
0.0,0.2545696877380046,1.1860550458715597,33.86574535,0,0,0,0,0,16.0,57799.0,1,0,45864.0,7.0
0.0,0.0,5.0,33.779915349235345,0,0,0,0,0,39.0,71000.0,1,1,53200.0,2.0
0.0,0.0,2.0,33.779915349235345,1,0,0,0,0,19.0,67000.0,1,0,42000.0,7.0
0.4494423791821561,0.2545696877380046,2.0,43.92019123,0,0,0,0,0,35.0,153652.0,1,0,120070.0,4.0
0.0,0.0,2.0,33.779915349235345,0,0,0,0,0,27.0,198000.0,1,1,119000.0,9.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,30.19763073,1,0,0,1,0,11.0,41657.0,0,0,73760.81719955898,8.922268135904508
0.0,0.0,0.0,20.9297294,1,0,0,0,0,17.0,59993.0,1,0,41279.0,0.0
0.0,0.0,1.0,24.98188282,0,0,1,1,0,21.0,81115.0,0,0,73760.81719955898,10.0
0.0,0.0,2.0,29.86627823,1,0,0,0,0,24.0,52329.0,1,0,32458.0,15.0
0.0,0.0,0.0,27.689910700000002,0,0,0,0,0,16.0,171916.0,1,1,119911.0,16.0
2.0,0.0,2.0,36.95089224,1,0,0,0,0,15.0,117321.0,1,0,98232.0,19.0
0.0,2.0,2.0,33.779915349235345,0,0,0,0,0,16.0,40798.0,1,0,17800.0,6.0
1.0,0.0,1.0,33.19212531,0,0,0,0,1,29.0,113247.0,1,0,80176.0,9.0
0.0,0.0,2.0,32.74650689,1,0,0,0,0,31.0,68775.0,1,0,42276.0,24.0
0.0,0.0,1.0,27.99687276,0,0,0,0,1,17.0,66569.0,1,0,55228.0,3.0
0.0,0.0,1.0,43.13677016,1,0,0,1,0,34.0,209649.0,0,0,158111.0,10.0
2.0,0.0,4.0,33.779915349235345,1,0,0,1,0,17.0,45200.0,0,0,25144.0,25.0
0.0,0.0,0.0,31.98763633,0,0,0,1,0,23.0,141859.0,0,1,101524.0,10.0
0.0,0.0,1.0,40.32954242,1,0,0,0,0,36.0,143087.0,1,0,92227.0,13.0
0.0,0.0,0.0,38.67184311,1,0,0,0,0,12.0,57986.0,1,0,31992.0,8.922268135904508
0.0,0.0,0.0,39.9967104,0,1,0,0,0,6.0,64962.0,1,0,5627.0,0.0
0.0,0.0,1.0,33.20054802,0,0,0,1,1,24.0,118502.0,0,0,96170.0,10.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,31.56422692,0,0,1,1,0,21.29609620076682,225184.0,0,0,164155.0,2.0
1.0,0.0,0.0,33.779915349235345,1,0,0,1,0,32.0,94394.07,0,0,69876.0,0.0
0.0,1.0,3.0,33.779915349235345,1,0,0,0,0,26.0,77000.0,1,0,58000.0,0.9
0.0,0.0,3.0,29.96118901,0,0,0,0,0,19.0,94488.0,1,0,72501.0,1.0
0.0,0.0,2.0,37.99240801,1,0,0,0,0,21.0,120451.0,1,0,107336.0,1.0
1.0,0.2545696877380046,3.0,42.30190724,1,0,0,0,0,31.0,158739.0,1,0,97536.0,13.0
0.0,0.0,0.0,27.06223348,1,0,0,0,0,14.0,63177.0,1,0,54927.0,3.0
1.0,0.0,1.0,43.29094169,0,0,0,1,1,20.0,126965.0,0,0,99714.0,0.0
0.4494423791821561,0.2545696877380046,3.0,26.83504341,1,0,0,0,0,15.0,100267.0,1,0,69919.0,16.0
0.0,0.0,0.0,36.85085748,0,0,0,0,0,24.0,84425.0,1,0,64799.0,14.0
2.0,2.0,1.0,44.21676389,0,0,0,0,0,51.0,77400.0,1,0,49371.0,3.0
0.0,0.0,0.0,36.11234652,1,0,0,0,0,16.0,90185.0,1,0,57264.0,16.0
0.0,0.0,0.0,36.46319167,0,0,0,0,0,5.0,44605.0,1,0,21340.0,13.0
0.0,0.0,0.0,23.26522492,1,0,0,0,0,11.0,54024.0,1,0,23231.0,24.0
0.0,0.0,5.0,36.19145855,0,0,0,0,1,15.0,74949.0,1,0,35485.0,14.0
1.0,0.0,0.0,37.19524901,1,0,0,0,0,29.0,105880.0,1,0,61771.0,17.0
0.0,0.0,1.0,33.779915349235345,0,0,0,1,0,11.0,160800.0,0,1,62000.0,15.0
0.4494423791821561,0.0,1.1860550458715597,23.31865001,1,0,0,0,0,14.0,35271.0,1,0,73760.81719955898,9.0
0.0,0.0,1.0,31.68813428,0,0,0,1,1,9.0,44138.0,0,0,31244.0,14.0
0.0,0.0,1.0,33.779915349235345,0,0,0,0,0,21.0,101776.04874145007,1,0,61265.0,22.0
1.0,0.0,0.0,23.54869835,1,0,0,0,0,19.0,93307.0,1,0,52394.0,24.0
1.0,0.0,0.0,26.84247974,1,0,0,1,0,23.0,90376.0,0,0,14275.0,14.0
0.0,0.0,3.0,33.779915349235345,0,0,0,0,1,8.0,64000.0,1,0,42000.0,9.0
6.0,0.2545696877380046,0.0,33.779915349235345,1,0,0,0,0,17.0,111351.0,1,0,42000.0,6.0
2.0,0.0,0.0,33.779915349235345,1,0,0,1,0,14.0,68400.0,0,0,70053.0,7.0
0.0,0.0,5.0,33.779915349235345,0,0,0,0,0,26.0,66700.0,1,1,52600.0,2.0
0.0,0.0,0.0,20.07933438,0,0,0,0,0,27.0,157665.0,1,1,56432.0,20.0
0.0,0.0,0.0,25.7083938,0,0,0,0,1,17.0,100221.0,1,0,74784.0,1.0
0.0,0.0,0.0,36.96881444,0,0,0,0,1,22.0,109250.0,1,0,59889.0,16.0
0.0,0.0,7.0,31.17384352,1,0,0,0,0,0.0,59890.0,1,0,35447.0,8.922268135904508
3.0,1.0,3.0,38.21903431,0,0,0,0,0,29.0,82041.0,1,0,63245.0,3.0
1.0,0.2545696877380046,0.0,35.50366426,1,0,0,1,0,9.0,39433.0,0,0,73760.81719955898,8.922268135904508
0.0,0.0,2.0,37.81408909,0,0,0,0,0,24.0,103086.0,1,0,57516.0,3.0
0.0,0.0,1.0,33.779915349235345,1,0,0,1,0,19.0,66000.0,0,0,39000.0,1.0
0.0,0.0,0.0,33.59045514,0,0,0,0,0,26.0,103842.0,1,1,61260.0,1.0
1.0,0.0,0.0,60.29541349,1,0,0,0,0,21.0,109762.0,1,0,66242.0,8.0
0.0,0.0,1.0,33.779915349235345,0,0,0,0,0,27.0,207562.0,1,1,163000.0,6.0
0.0,0.0,2.0,31.04118388,1,0,0,1,0,11.0,40754.0,0,0,34558.0,8.0
0.0,0.0,2.0,29.14003137,1,0,0,0,0,13.0,63812.0,1,0,46609.0,1.0
0.0,0.0,0.0,33.779915349235345,1,0,0,0,0,18.0,63800.0,1,0,44600.0,9.0
0.0,0.0,6.0,32.01469166,1,0,0,0,0,0.0,53622.0,1,0,36661.0,8.922268135904508
0.0,0.0,0.0,33.41614827,0,0,0,0,1,6.0,42834.0,1,0,22431.0,6.0
1.0,0.2545696877380046,4.0,42.58161533,1,0,0,0,0,30.0,158981.0,1,0,100919.0,14.0
0.0,0.0,4.0,36.53643556,0,0,0,0,1,30.0,114906.0,1,0,79412.0,17.0
0.0,0.0,0.0,13.78396544,1,0,0,0,0,7.0,44735.0,1,0,29226.0,1.0
1.0,0.2545696877380046,7.0,37.80266959,1,0,0,0,0,29.0,41299.0,1,0,32742.0,10.0
1.0,1.0,0.0,33.779915349235345,1,0,0,0,0,22.0,101000.0,1,0,63844.0,8.0
0.0,0.0,1.0,40.77224843,1,0,0,1,0,16.0,97634.0,0,0,73760.81719955898,8.0
1.0,0.0,0.0,27.2833953,1,0,0,1,0,22.0,94611.0,0,0,10847.0,14.0
0.0,0.0,0.0,26.52174054,0,0,0,0,1,34.0,121758.0,1,0,77246.0,10.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,35.38837972,1,0,0,0,0,24.0,55024.0,1,0,32439.0,0.0
0.4494423791821561,1.0,1.1860550458715597,38.70498507,1,0,0,1,0,13.0,59692.0,0,0,43210.0,1.0
4.0,0.0,0.0,24.01676994,1,0,0,0,0,36.0,63942.0,1,0,53196.0,16.0
0.0,0.0,0.0,23.47742628,1,0,0,0,0,16.0,83828.0,1,0,54151.0,13.0
0.0,0.0,0.0,30.62263556,0,0,0,1,0,20.0,48587.0,0,0,16913.0,23.0
0.0,0.0,1.0,33.779915349235345,0,0,0,0,0,27.0,230000.0,1,1,183000.0,2.0
1.0,0.0,0.0,29.63441489,0,0,0,0,0,33.0,112721.0,1,0,102572.0,3.0
0.4494423791821561,1.0,1.0,30.62618827,0,0,0,0,0,15.0,67400.0,1,0,41301.0,5.0
0.0,0.0,1.0,29.57814813,0,0,0,0,1,21.0,60563.0,1,0,46093.0,4.0
0.0,0.0,0.0,37.98046402,0,0,1,0,0,4.0,179347.0,1,0,119351.0,13.0
4.0,0.0,2.0,3.342569837,1,0,0,0,0,25.0,101776.04874145007,0,0,256431.0,0.0
0.0,0.0,0.0,39.21677518,0,0,0,0,0,12.0,88607.0,1,1,76958.0,9.0
0.0,0.0,1.0,31.86981041,0,0,0,1,1,24.0,124566.0,0,0,95539.0,9.0
1.0,0.0,2.0,30.14326133,1,0,0,0,0,49.0,63837.0,1,0,52546.0,7.0
1.0,0.0,2.0,25.25477175,0,0,0,0,0,26.0,286938.0,1,1,232057.0,15.0
0.0,0.2545696877380046,4.0,40.90561976,0,0,0,0,0,25.0,181050.0,1,1,157312.0,7.0
0.0,0.0,0.0,36.39047361,0,0,0,0,0,23.0,129352.0,1,0,76011.0,1.0
0.0,0.0,2.0,41.9588135,0,0,0,0,0,19.0,182516.0,1,1,141930.0,0.0
2.0,1.0,2.0,33.779915349235345,0,0,0,1,0,14.0,141000.0,0,0,105750.0,15.0
0.0,0.0,2.0,34.47559678,1,0,0,0,0,13.0,106343.0,1,0,72645.0,5.0
0.0,0.0,0.0,37.96455432,1,0,0,1,0,26.0,78084.0,0,0,76732.0,8.0
0.0,0.0,0.0,40.24440437,0,0,0,1,0,12.0,63614.0,0,0,17491.0,23.0
0.0,0.0,2.0,36.90666497,0,0,1,1,0,50.0,262210.0,0,0,236390.0,6.0
3.0,0.0,0.0,47.00097522,1,0,0,1,0,15.0,81020.0,0,0,49685.0,2.0
0.0,0.0,0.0,27.23109397,1,0,0,1,0,28.0,91068.0,0,0,51045.0,20.0
0.0,0.0,0.0,41.60981324,1,0,0,0,0,15.0,59544.0,1,0,44817.0,8.922268135904508
0.0,1.0,1.0,28.81347094,1,0,0,0,0,13.0,57838.0,1,0,50636.0,0.0
0.0,0.0,1.0,37.75154584,0,0,0,0,0,19.0,53943.0,1,1,29500.0,14.0
1.0,0.2545696877380046,7.0,39.70178286,1,0,0,0,0,28.0,46277.0,1,0,33061.0,8.0
0.0,0.0,0.0,22.37534117,1,0,0,1,0,18.0,58745.0,0,0,46380.0,7.0
1.0,0.0,1.0,23.37450457,0,0,0,0,0,12.0,73140.0,1,1,19496.0,20.0
0.0,0.0,0.0,33.779915349235345,1,0,0,1,0,15.0,78000.0,0,0,62000.0,4.0
0.0,0.0,0.0,41.82308472,1,0,0,0,0,15.0,54970.0,1,0,39065.0,8.922268135904508
0.0,1.0,9.0,27.07525664,1,0,0,0,0,7.0,26140.0,1,0,19756.0,0.0
0.0,0.0,0.0,23.57080084,0,0,0,0,0,24.0,87698.0,1,0,62973.0,1.0
0.0,0.0,6.0,38.07896313,0,0,0,0,1,24.0,96784.0,1,0,79240.0,5.0
0.0,0.0,3.0,32.59840187,0,0,0,0,0,26.0,154728.0,1,1,118965.0,8.0
4.0,0.0,2.0,33.779915349235345,0,0,0,1,1,14.0,96500.0,0,0,63800.0,9.0
0.0,0.0,9.0,28.27147416,1,0,0,0,0,7.0,33580.0,1,0,25896.0,1.0
0.0,0.0,0.0,26.65051224,0,0,1,1,0,21.0,86207.0,0,0,73760.81719955898,9.0
0.0,0.0,3.0,30.35685652,0,0,1,0,0,24.0,295551.0,1,0,197587.0,10.0
0.4494423791821561,0.2545696877380046,3.0,32.17638026,0,0,0,0,0,16.0,138550.0,1,0,100642.0,3.0
0.0,2.0,0.0,33.779915349235345,1,0,0,0,0,22.0,59000.0,1,0,55000.0,12.0
0.0,1.0,2.0,26.5188307,0,0,0,0,0,9.0,63578.0,1,0,38233.0,6.0
0.4494423791821561,0.2545696877380046,10.0,41.51283589,1,0,0,1,0,21.0,109678.0,0,0,72809.0,5.0
0.0,1.0,0.0,26.25179842,0,0,1,1,0,21.0,79910.0,0,0,73760.81719955898,13.0
0.0,0.0,0.0,22.21960047,0,0,0,0,0,25.0,92595.0,1,0,62258.0,2.0
0.0,0.0,0.0,42.2817024,1,0,0,0,0,40.0,152298.0,1,0,104422.0,15.0
0.0,0.0,3.0,43.48806641,1,0,0,0,0,15.0,83146.0,1,0,59207.0,2.0
0.0,0.0,1.0,25.40157,0,0,0,1,0,13.0,87188.0,0,1,61524.0,3.0
4.0,0.0,1.0,27.64603658,0,0,0,1,1,14.0,105848.0,0,0,73473.0,9.0
2.0,3.0,3.0,33.779915349235345,1,0,0,0,0,14.0,30000.0,1,0,21359.0,7.0
1.0,0.0,0.0,27.43409485,0,0,0,0,1,8.0,80457.0,1,0,41661.0,3.0
0.0,0.0,1.0,35.04310052,0,0,0,0,1,24.0,167302.0,1,0,131756.0,0.0
0.0,0.0,2.0,33.779915349235345,0,0,0,0,0,13.0,98898.0,1,0,68000.0,10.0
0.0,0.0,2.0,33.779915349235345,0,0,1,0,0,27.0,115000.0,1,0,88147.0,3.0
0.0,0.0,3.0,32.64452984,0,0,0,0,0,26.0,160084.0,1,1,116202.0,6.0
0.0,0.0,1.0,36.87709851,0,0,0,0,0,6.0,62220.0,0,0,29338.0,2.0
0.0,0.0,0.0,28.13158042,1,0,0,0,0,21.0,72225.0,1,0,44623.0,1.0
0.0,2.0,2.0,46.30507215,1,0,0,0,0,20.0,147364.0,1,0,104657.0,7.0
0.0,0.0,0.0,35.73405682,1,0,0,1,0,15.0,75526.0,0,0,56162.0,6.0
0.0,0.0,1.0,36.22557157,0,0,0,0,0,18.0,112123.0,1,1,96172.0,14.0
0.0,0.0,1.0,35.03448136,1,0,0,0,0,31.0,94726.0,1,0,71264.0,1.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,33.779915349235345,1,0,0,0,0,17.0,43475.0,1,0,73760.81719955898,8.922268135904508
1.0,1.0,2.0,33.779915349235345,0,0,0,0,0,30.0,288000.0,1,1,202601.0,3.0
0.0,0.0,1.0,39.4756896,0,0,0,0,1,28.0,174905.0,1,0,133193.0,13.0
0.0,0.0,0.0,33.82410789,0,0,0,0,0,12.0,69312.0,1,0,52597.0,2.0
0.0,0.0,0.0,34.88723609,0,0,0,0,0,25.0,99345.0,1,1,75483.0,3.0
1.0,0.0,3.0,47.41737605,0,0,0,0,0,47.0,244322.0,1,0,168561.0,16.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,27.53237611,0,0,0,1,0,19.0,50486.0,0,0,40926.0,10.0
0.0,0.0,0.0,25.34347845,0,0,0,0,0,9.0,45654.0,1,0,36114.0,0.0
0.0,0.0,0.0,41.21010704,1,0,0,0,0,22.0,63065.0,1,0,32613.0,0.0
1.0,0.0,1.0,33.779915349235345,0,0,0,1,0,12.0,65000.0,0,0,46946.0,7.2
0.0,0.0,0.0,35.35728725,0,0,0,0,0,22.0,90434.0,1,0,62141.0,0.0
5.0,4.0,2.0,33.779915349235345,0,0,0,1,1,39.0,65088.0,0,0,73760.81719955898,3.5
0.0,0.0,0.0,23.80889415,0,0,0,1,0,10.0,84778.0,0,1,30716.0,19.0
0.0,0.0,0.0,28.73834319,0,0,0,0,1,9.0,80818.0,1,0,45615.0,4.0
0.0,0.0,0.0,44.09232568,1,0,0,1,0,15.0,85848.0,0,0,65814.0,4.0
0.0,0.0,0.0,24.98029896,1,0,0,1,0,13.0,60418.0,0,0,40673.0,27.0
0.0,0.0,1.0,32.90346813,0,0,1,0,0,26.0,123377.0,1,0,95843.0,2.0
0.0,0.0,1.0,33.779915349235345,1,0,0,0,0,17.0,38750.0,1,0,22000.0,0.8
0.0,0.0,0.0,40.72529612,1,0,0,0,0,18.0,61209.0,1,0,33529.0,17.0
0.0,0.0,2.0,36.23723367,1,0,0,0,0,14.0,111623.0,1,0,73187.0,4.0
0.0,0.0,2.0,41.329763899999996,0,0,0,0,0,36.0,114219.0,1,1,87167.0,8.0
0.0,0.0,0.0,32.3751491,0,0,0,1,0,34.0,98132.0,0,1,74814.0,8.0
0.4494423791821561,1.0,1.1860550458715597,26.92602147,0,0,1,1,0,10.0,49621.0,0,0,32335.0,3.0
1.0,0.0,2.0,33.779915349235345,0,1,0,0,0,19.0,106500.0,1,0,69000.0,0.6
0.4494423791821561,0.2545696877380046,4.0,43.51909332,0,0,0,0,1,23.0,105405.0,1,0,72681.0,0.0
0.0,0.0,3.0,43.47886256,1,0,0,0,0,15.0,82449.0,1,0,64857.0,1.0
0.0,0.0,1.0,41.54600252,0,0,0,1,0,25.0,95034.0,0,0,86199.0,8.922268135904508
0.0,0.0,0.0,20.26019805,1,0,0,0,0,14.0,87580.0,1,0,13694.0,8.0
0.0,0.0,1.0,34.68253701,1,0,0,0,0,19.0,97086.0,1,0,61811.0,6.0
0.0,0.0,0.0,37.77335098,1,0,0,1,0,24.0,77485.0,0,0,76407.0,9.0
0.0,0.0,3.0,29.37100228,1,0,0,1,0,20.0,132297.0,0,0,73760.81719955898,1.0
0.0,1.0,2.0,33.779915349235345,0,0,0,0,1,38.0,149500.0,1,0,103000.0,12.0
0.0,0.0,0.0,36.43846627,0,0,0,1,0,11.0,104378.0,0,1,66178.0,6.0
0.0,0.0,1.0,37.01414079,1,0,0,0,0,18.0,71327.0,1,0,50317.0,6.0
1.0,0.2545696877380046,1.0,38.25309688,1,0,0,0,0,10.0,78631.0,1,0,43479.0,1.0
2.0,0.2545696877380046,1.0,38.69508356,0,0,0,1,0,24.0,114521.0,0,0,56111.0,2.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,28.92511742,0,0,0,0,0,21.29609620076682,95433.0,1,1,78753.0,0.0
0.0,0.0,0.0,38.3754061,0,0,0,1,0,15.0,27873.0,0,0,73760.81719955898,21.0
0.0,0.0,1.0,23.69800763,0,0,0,0,0,20.0,86144.0,1,0,71906.0,2.0
0.0,1.0,6.0,34.98052537,0,0,0,0,1,16.0,72966.0,1,0,44363.0,16.0
1.0,0.0,0.0,26.9130048,1,0,0,0,0,20.0,92860.0,1,0,51663.0,24.0
5.0,0.2545696877380046,2.0,33.779915349235345,1,0,0,1,0,18.0,80000.0,0,0,50000.0,9.0
1.0,0.0,0.0,26.2739081,0,0,0,0,0,18.0,118423.0,1,1,80065.0,8.0
3.0,0.0,1.0,27.70517064,0,0,0,0,0,35.0,111713.0,1,1,60513.0,15.0
0.0,0.0,0.0,37.58053042,0,0,0,1,0,14.0,96503.0,0,0,70832.0,13.0
0.0,0.0,1.0,37.50148945,0,0,0,0,0,33.0,255435.0,1,1,178073.0,5.0
0.0,1.0,3.0,36.08003177,0,0,0,1,0,26.0,89107.0,0,0,52024.0,0.0
0.0,0.0,2.0,35.2377013,0,0,0,0,0,23.0,200339.0,1,1,137299.0,0.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,33.779915349235345,0,0,0,1,0,21.29609620076682,101776.04874145007,0,0,12750.0,23.0
0.0,0.0,0.0,29.73487407,1,0,0,0,0,26.0,74842.0,0,0,61094.0,12.0
0.0,0.0,0.0,33.779915349235345,1,0,0,0,0,0.0,155500.0,1,0,87300.0,3.0
0.0,0.0,0.0,12.4986698,0,0,0,0,0,15.0,96036.0,1,0,73760.81719955898,27.0
0.0,0.0,0.0,42.34162639,0,0,0,0,0,44.0,109090.0,1,0,78851.0,8.0
0.0,0.0,2.0,41.22576316,0,0,0,0,1,27.0,97936.0,1,0,76674.0,5.0
0.0,0.0,0.0,36.78846956,0,0,0,0,0,27.0,232998.0,1,1,191970.0,3.0
0.0,2.0,0.0,23.91634661,1,0,0,0,0,20.0,93912.0,1,0,80836.0,5.0
0.0,0.0,6.0,33.45924564,1,0,0,0,0,0.0,54976.0,1,0,31836.0,8.922268135904508
0.4494423791821561,0.2545696877380046,1.1860550458715597,35.73356733,0,0,0,0,0,21.29609620076682,143168.0,1,0,73760.81719955898,10.0
0.0,0.0,0.0,33.47337359,0,0,0,0,0,26.0,98320.0,1,1,55579.0,1.0
0.0,0.0,0.0,29.95255446,1,0,0,1,0,19.0,88308.0,0,0,59422.0,8.922268135904508
0.0,0.0,2.0,36.46121054,1,0,0,0,0,13.0,109656.0,1,0,73505.0,5.0
0.4494423791821561,0.2545696877380046,1.1860550458715597,33.68805656,1,0,0,0,0,23.0,78116.0,1,0,35458.0,9.0
0.0,0.0,2.0,32.50005907,1,0,0,1,0,13.0,51246.0,0,0,73760.81719955898,11.0
0.0,0.0,2.0,33.779915349235345,0,0,0,0,1,24.0,165000.0,1,0,122105.0,1.0
0.0,0.0,0.0,22.32582879,0,0,0,1,0,18.0,154602.0,0,1,139578.0,12.0
1.0,5.0,1.1860550458715597,33.779915349235345,0,0,0,1,0,17.0,90312.0,0,0,69727.0,4.5
0.0,0.0,1.0,38.52863281,0,0,0,1,0,30.0,36195.0,0,0,29662.0,1.0
0.0,0.0,0.0,16.49508064,1,0,0,0,0,6.0,45640.0,1,0,28956.0,0.0
1.0,1.0,0.0,33.779915349235345,0,0,0,0,0,30.0,90585.0,1,0,72581.0,18.0
0.0,4.0,0.0,33.779915349235345,0,0,0,1,1,14.0,66261.0,0,0,54079.0,15.0
0.0,0.0,0.0,33.779915349235345,0,0,0,0,0,30.0,165000.0,1,1,125000.0,2.0
0.0,0.0,1.0,41.41428065,0,0,0,1,0,12.0,67432.0,0,0,21883.0,24.0
3.0,1.0,1.0,33.779915349235345,1,0,0,0,0,23.0,75000.0,1,0,11000.0,7.0
2.0,0.0,1.0,38.72125945,1,0,0,0,0,16.0,110617.0,1,0,101520.0,18.0
0.0,0.0,1.0,17.41485961,0,0,0,0,0,37.0,108130.0,1,0,76510.0,2.0
0.0,1.0,1.0,40.44257039,0,1,0,1,0,22.0,65111.0,0,0,66987.0,4.0
0.0,0.0,0.0,34.24344096,0,0,0,0,0,30.0,115719.0,1,1,102472.0,0.0
3.0,2.0,1.0,41.95642972,0,0,0,0,0,50.0,74447.0,1,0,54818.0,3.0
2.0,0.0,0.0,42.54727476,0,0,0,0,0,24.0,146937.0,1,0,107766.0,12.0
0.0,0.0,1.0,33.779915349235345,0,0,0,0,1,27.0,101776.04874145007,1,0,86000.0,1.0
1.0,0.0,0.0,41.86989334,0,0,0,0,0,44.0,116386.0,1,0,83733.0,8.0
0.0,0.0,0.0,25.89731648,0,0,0,1,0,28.0,113714.0,0,1,90059.0,7.0
0.0,0.0,2.0,36.81229063,0,0,0,0,0,22.0,205981.0,1,1,139348.0,1.0
3.0,0.2545696877380046,2.0,39.31877226,0,0,0,0,1,10.0,66888.0,1,0,53504.0,7.0
0.4494423791821561,0.2545696877380046,5.0,40.31579003,0,0,0,0,0,43.0,180927.0,1,1,144373.0,5.0
0.0,0.0,0.0,32.53025665,1,0,0,0,0,11.0,54073.0,1,0,38646.0,14.0
0.0,1.0,3.0,30.95851999,1,0,0,0,0,26.0,86176.0,1,0,73793.0,2.0
