isdefault,loanrequestamount,mortgageamountdue,currentpropertyvalue,yearsatpresentjob,derogatoryreportscount,delinquentcreditlinescount,oldestcreditlinemonthcount,recentcreditinquirycount,creditlinecount,debttoincomeratio,applyloanreason_DebtCon,applyloanreason_HomeImp,occupation_Mgr,occupation_Office,occupation_Other,occupation_ProfExe,occupation_Sales,occupation_Self
0,24300,55579.0,98320.0,1.0,0.0,0.0,187.0218108,0.0,26.0,33.47337359,1,0,0,0,0,1,0,0
0,24300,21660.0,48475.0,26.0,0.0,0.0,102.7828355,0.0,10.0,23.24795828,1,0,0,0,1,0,0,0
0,24300,123686.0,153184.0,4.0,0.0,0.0,298.2829133,0.0,25.0,36.33656439,1,0,1,0,0,0,0,0
0,24300,73760.81719955898,60628.0,23.0,0.0,0.0,145.2927361,0.0,9.0,22.98481899,1,0,0,0,1,0,0,0
0,24300,42276.0,68775.0,24.0,0.0,0.0,309.6835856,2.0,31.0,32.74650689,1,0,0,0,1,0,0,0
0,24400,110177.0,145000.0,5.0,0.2545696877380046,0.4494423791821561,293.23652480000004,2.0,36.0,33.779915349235345,1,0,0,1,0,0,0,0
1,24400,119000.0,144400.0,33.0,0.0,2.0,229.3,7.0,36.0,33.779915349235345,1,0,1,0,0,0,0,0
1,24400,88000.0,119100.0,12.0,0.0,0.0,84.23333333,5.0,19.0,33.779915349235345,0,1,0,0,1,0,0,0
0,24400,237543.0,261393.0,3.0,1.0,0.0,254.517448,2.0,50.0,37.90658567,0,1,0,0,0,0,0,1
1,24400,69873.0,101484.0,15.0,0.0,6.0,225.7525542,0.0,29.0,33.779915349235345,1,0,0,0,1,0,0,0
0,24400,50317.0,71327.0,6.0,0.0,0.0,45.48580177,1.0,18.0,37.01414079,1,0,0,0,1,0,0,0
0,24400,87838.0,104468.0,6.0,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,30.28035484,0,1,0,0,0,0,0,0
0,24400,119111.0,154860.0,3.0,0.0,0.0,296.9303901,0.0,25.0,38.49313261,1,0,1,0,0,0,0,0
0,24400,147073.0,182069.0,2.0,0.0,0.0,173.7149466,0.0,35.0,37.81236793,1,0,0,0,1,0,0,0
0,24400,26366.0,54775.0,13.0,0.0,0.0,101.6362349,2.0,24.0,29.09588127,1,0,0,0,1,0,0,0
0,24400,73760.81719955898,59888.0,8.922268135904508,0.0,0.0,288.22968110000005,0.0,19.0,38.58133284,1,0,0,0,1,0,0,0
0,24400,73760.81719955898,28900.0,24.0,0.0,0.0,81.16666667,2.0,15.0,33.779915349235345,0,1,0,0,1,0,0,0
0,24400,109253.0,158257.0,17.0,0.0,0.0,193.9652872,0.0,25.0,34.59449254,1,0,1,0,0,0,0,0
0,24400,93411.0,140031.0,6.0,0.0,0.0,177.5112494,0.0,32.0,31.02733592,0,1,0,0,0,1,0,0
0,24400,65233.0,96473.0,15.0,0.0,0.0,80.09869097,1.0,17.0,35.44294677,1,0,0,0,1,0,0,0
0,24400,91316.0,147837.0,23.0,0.0,0.0,170.0567485,0.0,24.0,42.66845465,1,0,0,0,0,1,0,0
0,24400,80065.0,118423.0,8.0,0.0,1.0,126.54274620000001,0.0,18.0,26.2739081,1,0,0,0,0,1,0,0
0,24400,61260.0,103842.0,1.0,0.0,0.0,179.54028469999997,0.0,26.0,33.59045514,1,0,0,0,0,1,0,0
0,24400,217533.0,289931.0,6.0,0.2545696877380046,3.0,471.8875266,1.1860550458715597,55.0,31.33780789,0,1,0,0,0,1,0,0
0,24400,112178.0,159638.0,17.0,0.0,0.0,197.9695585,0.0,26.0,33.13017589,1,0,1,0,0,0,0,0
0,24400,95843.0,123377.0,2.0,0.0,0.0,201.97675619999998,1.0,26.0,32.90346813,1,0,0,0,0,0,0,1
0,24500,33537.0,57048.0,14.0,0.0,0.0,99.37613252,1.0,24.0,28.49500481,1,0,0,0,1,0,0,0
0,24500,73760.81719955898,149489.0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,15.44348605,0,0,0,0,0,0,0,0
0,24500,21470.0,52228.0,25.0,0.0,0.0,124.5599493,0.0,11.0,23.88812168,1,0,0,0,1,0,0,0
0,24500,80072.0,107559.0,18.0,0.0,0.0,194.8774602,0.0,12.0,39.21016963,1,0,0,0,1,0,0,0
0,24500,118251.0,158758.0,2.0,0.0,0.0,282.6499217,0.0,24.0,38.84480195,1,0,1,0,0,0,0,0
0,24500,69615.0,94656.0,7.0,0.0,1.0,136.5556217,3.0,26.0,35.56529668,1,0,0,0,0,1,0,0
0,24500,134188.0,171658.0,5.0,1.0,0.0,219.1675779,0.0,20.0,34.98614057,1,0,0,0,1,0,0,0
0,24500,67336.0,96060.0,8.0,0.0,1.0,142.3442498,3.0,25.0,35.97985624,1,0,0,0,0,1,0,0
0,24500,62490.0,97467.0,14.0,0.0,0.0,96.97267872,1.0,17.0,34.97565503,1,0,0,0,1,0,0,0
1,24500,95736.0,134000.0,1.5,0.0,1.0,122.5,2.0,20.0,33.779915349235345,0,1,1,0,0,0,0,0
0,24500,52000.0,84915.0,0.4,0.0,1.0,93.16666667,0.0,23.0,33.779915349235345,1,0,0,1,0,0,0,0
0,24500,216787.0,281351.0,5.0,0.2545696877380046,4.0,473.8139861,1.1860550458715597,55.0,31.20117485,0,1,0,0,0,1,0,0
0,24500,73760.81719955898,51623.0,8.922268135904508,0.2545696877380046,0.4494423791821561,91.86238836,1.1860550458715597,12.0,28.87957066,1,0,0,0,1,0,0,0
0,24500,82756.0,122917.0,11.0,0.0,1.0,108.65014120000001,0.0,18.0,26.12743668,1,0,0,0,0,1,0,0
0,24500,123319.0,159934.0,2.0,0.0,0.0,300.6251895,0.0,25.0,37.7861752,1,0,1,0,0,0,0,0
0,24500,73760.81719955898,35543.0,21.0,0.0,0.0,83.11198815,1.0,15.0,29.855633500000003,0,1,0,0,1,0,0,0
0,24600,113034.0,165176.0,15.0,0.0,0.0,194.842164,0.0,26.0,32.77014793,1,0,1,0,0,0,0,0
0,24600,83099.0,113245.0,9.0,0.0,1.0,122.74921640000001,0.0,19.0,28.12573109,1,0,0,0,0,1,0,0
0,24600,71862.0,94704.0,1.0,0.0,0.0,93.26171339,2.0,29.0,35.29058320000001,1,0,0,0,1,0,0,0
0,24600,41300.0,61700.0,19.0,0.0,0.0,181.6333333,2.0,22.0,33.779915349235345,1,0,0,1,0,0,0,0
0,24600,135278.0,164559.0,5.0,1.0,0.0,225.36684849999997,0.0,20.0,34.07915769,1,0,0,0,1,0,0,0
0,24600,73760.81719955898,146804.0,8.922268135904508,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,17.26353485,0,0,0,0,0,0,0,0
1,24600,75636.0,112956.0,1.0,1.0,0.0,318.54616539999995,3.0,42.0,33.779915349235345,1,0,0,0,0,1,0,0
0,24600,221331.0,289991.0,5.0,0.2545696877380046,4.0,474.02707410000005,1.1860550458715597,55.0,31.46338455,0,1,0,0,0,1,0,0
0,24700,55435.0,89663.0,7.0,0.0,0.0,252.62206940000002,2.0,26.0,34.74184793,1,0,1,0,0,0,0,0
0,24700,149235.0,178454.0,5.0,0.0,0.0,324.1377835,0.0,34.0,38.70999145,1,0,0,0,0,1,0,0
0,24700,111107.0,163926.0,15.0,0.0,1.0,170.6294314,1.0,26.0,32.93429181,1,0,1,0,0,0,0,0
0,24700,23231.0,54024.0,24.0,0.0,0.0,118.1540915,0.0,11.0,23.26522492,1,0,0,0,1,0,0,0
0,24700,109377.0,133116.0,10.0,1.0,0.0,184.3557829,5.0,17.0,40.2026301,1,0,1,0,0,0,0,0
1,24700,79347.0,108238.0,0.0,1.0,0.0,45.62588779,6.0,49.0,46.99603429,1,0,0,0,1,0,0,0
0,24700,53925.0,83056.0,4.0,0.0,0.0,251.18839280000003,2.0,25.0,34.88924173,1,0,1,0,0,0,0,0
0,24700,44306.0,74197.0,5.0,0.0,0.0,73.71525064,1.0,18.0,35.44157026,1,0,0,0,1,0,0,0
0,24700,98900.0,115052.0,23.0,0.0,0.0,239.42607379999998,1.0,26.0,41.70053078,1,0,0,0,1,0,0,0
0,24700,77022.0,112172.0,9.0,0.0,1.0,306.8710779,2.0,28.0,30.12004195,1,0,1,0,0,0,0,0
0,24800,73760.81719955898,59934.0,8.922268135904508,0.0,1.0,305.68234680000006,0.0,18.0,38.02973836,1,0,0,0,1,0,0,0
0,24800,73760.81719955898,63753.0,8.922268135904508,0.0,0.0,300.7572856,0.0,19.0,40.13447676,1,0,0,0,1,0,0,0
0,24800,144410.0,211936.0,3.0,0.0,0.0,195.0703595,1.0,28.0,38.92615688,0,1,0,0,0,1,0,0
0,24800,109084.0,140355.0,11.0,2.0,0.0,183.7952585,5.0,18.0,40.60479583,1,0,1,0,0,0,0,0
0,24800,73760.81719955898,45167.0,8.922268135904508,0.2545696877380046,0.4494423791821561,84.73561794,1.1860550458715597,12.0,28.45701893,1,0,0,0,1,0,0,0
0,24800,98139.0,121696.0,3.0,0.0,0.0,208.5232669,1.0,27.0,32.64426513,1,0,0,0,0,0,0,1
1,24800,132000.0,165000.0,19.0,0.0,0.0,187.66666669999998,4.0,35.0,33.779915349235345,1,0,1,0,0,0,0,0
1,24800,37200.0,67000.0,10.0,1.0,8.0,242.4666667,4.0,23.0,33.779915349235345,1,0,0,0,1,0,0,0
0,24800,82670.0,106563.0,8.0,0.0,0.0,302.98443199999997,2.0,28.0,30.95648584,1,0,1,0,0,0,0,0
0,24800,43287.0,72898.0,8.0,0.0,0.0,87.01103562,1.0,18.0,34.03109570000001,1,0,0,0,1,0,0,0
1,24800,76220.0,102087.0,6.0,0.0,1.0,126.64101959999999,0.0,32.0,48.56957404,0,1,1,0,0,0,0,0
0,24800,64537.0,93212.0,7.0,1.0,1.0,120.35142040000001,4.0,25.0,34.68608867,1,0,0,0,0,1,0,0
0,24900,46116.0,77519.0,9.0,0.0,0.0,120.0835519,1.0,19.0,42.92950927,1,0,0,0,1,0,0,0
0,24900,60778.0,94374.0,5.0,0.0,0.0,232.1188078,1.0,20.0,34.92549001,1,0,0,0,1,0,0,0
0,24900,17139.0,33269.0,16.0,3.0,0.0,124.19682649999999,1.0,18.0,26.27583242,1,0,0,0,1,0,0,0
0,24900,134427.0,169444.0,7.0,1.0,0.0,202.4473261,0.0,19.0,35.3492119,1,0,0,0,1,0,0,0
0,24900,89530.0,146815.0,19.0,1.0,0.0,164.7703104,1.0,25.0,39.34585859,1,0,0,0,0,1,0,0
0,24900,92168.0,143484.0,6.0,0.0,0.0,159.58344209999998,0.0,31.0,34.14587135,0,1,0,0,0,1,0,0
1,24900,62191.0,83694.0,3.0,0.0,0.0,55.9375123,0.0,14.0,62.11072187,0,1,0,0,1,0,0,0
0,24900,51155.0,83000.0,9.0,1.0,1.0,139.0333333,3.0,30.0,33.779915349235345,1,0,0,0,1,0,0,0
0,24900,139241.0,171296.0,6.0,1.0,0.0,220.68715830000002,0.0,19.0,35.59165567,1,0,0,0,1,0,0,0
1,24900,77000.0,115006.0,10.0,0.0,0.0,293.2333333,0.0,36.0,33.779915349235345,1,0,0,0,1,0,0,0
0,24900,73760.81719955898,48291.0,8.922268135904508,0.2545696877380046,0.4494423791821561,94.07837758,1.1860550458715597,12.0,25.61784573,1,0,0,0,1,0,0,0
1,25000,74800.0,105000.0,10.0,0.0,5.0,163.3,2.0,46.0,33.779915349235345,1,0,1,0,0,0,0,0
0,25000,73760.81719955898,60685.0,8.922268135904508,0.0,0.0,311.93588950000003,0.0,19.0,39.42171389999999,1,0,0,0,1,0,0,0
0,25000,60504.0,93907.0,1.0,0.0,0.0,99.99371532,0.0,23.0,33.49035424,1,0,0,1,0,0,0,0
0,25000,95651.0,148280.0,21.0,1.0,0.0,154.56543280000002,0.0,24.0,42.69533127,1,0,0,0,0,1,0,0
1,25000,47032.0,75957.0,9.0,0.0,7.0,259.4665279,3.0,22.0,40.78797575,1,0,0,0,1,0,0,0
0,25000,73760.81719955898,62619.0,26.0,0.0,0.0,112.96748329999998,0.0,8.0,21.26380538,1,0,0,0,1,0,0,0
0,25000,109000.0,175000.0,17.0,0.0,0.0,298.3333333,1.0,31.0,33.779915349235345,1,0,0,0,0,0,1,0
0,25000,94000.0,125000.0,11.0,0.0,1.0,151.1333333,0.0,29.0,33.779915349235345,1,0,0,1,0,0,0,0
0,25000,99348.0,200000.0,23.0,0.0,0.0,199.83333330000002,0.0,19.0,33.779915349235345,1,0,0,0,1,0,0,0
0,25000,149000.0,202500.0,11.0,0.0,0.0,256.6666667,2.0,34.0,33.779915349235345,0,1,0,0,1,0,0,0
0,25000,177000.0,226000.0,0.4,0.0,0.0,305.1331253,1.0,33.0,33.779915349235345,1,0,0,0,0,1,0,0
0,25000,136375.0,236250.0,29.0,0.0,0.0,354.1,1.0,19.0,33.779915349235345,0,1,0,0,0,1,0,0
0,25000,23900.0,55700.0,2.5,0.0,0.0,116.63333329999999,2.0,7.0,33.779915349235345,0,0,0,1,0,0,0,0
0,25000,19600.0,71000.0,8.922268135904508,2.0,2.0,93.33333333,2.0,26.0,33.779915349235345,1,0,0,0,1,0,0,0
0,25000,145000.0,185000.0,2.0,0.0,0.0,176.5,1.0,17.0,33.779915349235345,0,1,0,0,0,0,0,1
0,25000,57459.0,96000.0,16.0,0.0,1.0,133.7666667,0.0,30.0,33.779915349235345,1,0,0,0,1,0,0,0
0,25000,188545.0,241279.0,9.0,0.0,0.0,102.5,2.0,26.0,33.779915349235345,1,0,0,0,1,0,0,0
0,25000,84000.0,120000.0,1.5,0.0,0.0,188.7682131,2.0,25.0,33.779915349235345,1,0,0,0,1,0,0,0
0,25000,94000.0,141750.0,22.0,0.0,0.0,209.0,0.0,13.0,33.779915349235345,1,0,1,0,0,0,0,0
0,25000,77590.0,108290.0,10.0,0.0,1.0,396.7333333,0.0,45.0,33.779915349235345,1,0,0,1,0,0,0,0
0,25000,126462.0,207200.0,10.0,0.0,0.0,239.8,3.0,27.0,33.779915349235345,1,0,0,0,0,1,0,0
0,25000,89000.0,122000.0,0.0,1.0,0.0,193.8,3.0,38.0,33.779915349235345,1,0,0,0,0,1,0,0
0,25000,199000.0,236200.0,8.0,0.0,0.0,133.36666670000002,1.0,42.0,33.779915349235345,0,1,0,0,1,0,0,0
0,25000,140000.0,183600.0,12.6,0.0,1.0,148.1333333,0.0,37.0,33.779915349235345,1,0,0,0,0,1,0,0
0,25000,22800.0,49523.0,36.0,0.0,0.0,281.0666667,1.0,24.0,33.779915349235345,1,0,0,0,1,0,0,0
0,25000,73760.81719955898,113000.0,9.0,1.0,0.0,168.4,0.0,27.0,33.779915349235345,1,0,1,0,0,0,0,0
0,25000,65000.0,99000.0,12.0,0.0,0.0,283.0666667,1.0,33.0,33.779915349235345,1,0,0,0,0,1,0,0
0,25000,42632.0,71000.0,24.0,0.2545696877380046,1.0,284.9333333,1.0,30.0,33.779915349235345,1,0,0,0,1,0,0,0
1,25000,70150.0,101776.04874145007,4.0,2.0,0.4494423791821561,104.5333333,0.0,7.0,33.779915349235345,1,0,0,1,0,0,0,0
0,25000,71700.0,122500.0,0.0,0.0,0.0,303.4,1.0,24.0,33.779915349235345,1,0,0,1,0,0,0,0
0,25000,69300.0,111800.0,5.0,0.0,0.0,95.36666667,2.0,32.0,33.779915349235345,1,0,0,0,1,0,0,0
0,25000,127491.0,178453.0,1.0,0.2545696877380046,0.4494423791821561,120.4,1.1860550458715597,39.0,33.779915349235345,1,0,1,0,0,0,0,0
0,25000,65700.0,93400.0,10.0,0.0,0.0,149.16666669999998,0.0,21.0,33.779915349235345,1,0,0,1,0,0,0,0
1,25000,98500.0,130000.0,5.0,0.0,1.0,201.83333330000002,4.0,43.0,33.779915349235345,1,0,0,0,1,0,0,0
1,25000,46451.0,89600.0,10.0,1.0,2.0,95.36666667,2.0,15.0,33.779915349235345,1,0,0,1,0,0,0,0
1,25000,71081.0,112500.0,3.0,2.0,0.0,87.2,1.0,27.0,33.779915349235345,1,0,1,0,0,0,0,0
1,25000,73760.81719955898,101776.04874145007,22.0,0.0,2.0,203.2,0.0,23.0,33.779915349235345,1,0,0,0,1,0,0,0
1,25000,26743.0,57000.0,2.0,0.0,0.0,90.6,3.0,19.0,33.779915349235345,1,0,0,0,1,0,0,0
1,25000,110048.0,101776.04874145007,1.0,0.0,1.0,126.4,2.0,24.0,33.779915349235345,1,0,0,0,1,0,0,0
1,25000,110676.0,101776.04874145007,8.0,2.0,0.0,119.36666670000001,0.0,6.0,33.779915349235345,1,0,0,0,0,0,1,0
1,25000,184000.0,232760.0,4.0,0.0,4.0,230.1,2.0,44.0,33.779915349235345,1,0,0,0,1,0,0,0
1,25000,160000.0,220000.0,7.0,0.0,6.0,228.06666669999998,2.0,35.0,33.779915349235345,1,0,0,0,1,0,0,0
1,25000,82000.0,128325.0,8.922268135904508,0.0,1.0,10.13333333,1.1860550458715597,41.0,33.779915349235345,1,0,1,0,0,0,0,0
1,25000,95000.0,127000.0,15.0,1.0,2.0,296.2,2.0,27.0,33.779915349235345,0,1,0,0,0,1,0,0
1,25000,105750.0,141000.0,15.0,1.0,2.0,305.3666667,2.0,14.0,33.779915349235345,0,1,0,1,0,0,0,0
1,25000,73760.81719955898,72970.0,1.8,4.0,0.0,198.8,0.0,18.0,33.779915349235345,1,0,0,0,0,1,0,0
1,25000,117500.0,165000.0,17.5,0.0,3.0,239.4,1.0,27.0,33.779915349235345,1,0,0,0,0,1,0,0
1,25000,123184.0,200000.0,12.0,0.0,1.0,160.3,1.0,32.0,33.779915349235345,1,0,0,0,1,0,0,0
1,25000,90000.0,128000.0,10.0,1.0,1.0,73.03333333,5.0,40.0,33.779915349235345,1,0,0,0,1,0,0,0
1,25000,73760.81719955898,48700.0,11.0,0.0,3.0,41.56666667,3.0,6.0,33.779915349235345,1,0,0,0,0,1,0,0
1,25000,101250.0,135000.0,3.0,0.0,0.0,301.3,4.0,46.0,33.779915349235345,1,0,0,0,0,0,0,1
1,25000,175225.0,211000.0,13.0,1.0,2.0,148.1333333,4.0,53.0,33.779915349235345,1,0,0,0,0,1,0,0
1,25000,86000.0,101776.04874145007,14.0,1.0,0.0,144.0333333,2.0,40.0,33.779915349235345,1,0,0,0,1,0,0,0
1,25000,59000.0,34000.0,10.0,4.0,2.0,125.83333329999999,7.0,23.0,33.779915349235345,1,0,0,0,0,0,1,0
1,25000,106282.0,167500.0,14.0,2.0,4.0,198.8666667,2.0,28.0,33.779915349235345,0,1,0,0,0,1,0,0
1,25000,68000.0,101776.04874145007,8.0,0.2545696877380046,1.0,134.7666667,3.0,33.0,33.779915349235345,1,0,0,0,1,0,0,0
1,25000,191600.0,231000.0,8.922268135904508,0.2545696877380046,3.0,106.8,1.0,27.0,33.779915349235345,1,0,0,0,1,0,0,0
1,25000,59841.0,108620.0,20.0,0.0,0.0,101.4666667,0.0,4.0,33.779915349235345,0,0,0,0,0,0,0,1
1,25000,132000.0,165000.0,10.0,0.0,0.0,196.83333330000002,1.0,29.0,33.779915349235345,1,0,0,0,0,1,0,0
1,25000,122000.0,151200.0,1.0,1.0,6.0,262.3333333,3.0,30.0,33.779915349235345,1,0,0,1,0,0,0,0
1,25000,104000.0,188500.0,0.7,0.0,11.0,194.8,1.0,14.0,33.779915349235345,1,0,0,0,1,0,0,0
1,25000,86000.0,120000.0,6.0,2.0,1.0,105.53333329999998,8.0,16.0,33.779915349235345,1,0,1,0,0,0,0,0
1,25000,11300.0,154340.0,19.0,1.0,5.0,119.66666670000001,1.0,21.0,33.779915349235345,1,0,0,0,1,0,0,0
1,25000,39000.0,72500.0,3.0,0.0,1.0,114.66666670000001,3.0,22.0,33.779915349235345,1,0,0,0,1,0,0,0
1,25000,112000.0,157000.0,5.5,0.0,0.0,63.9,3.0,9.0,33.779915349235345,1,0,0,1,0,0,0,0
1,25000,103700.0,172762.0,4.0,0.0,0.0,179.7662751900468,0.0,0.0,33.779915349235345,1,0,0,0,1,0,0,0
1,25000,75110.0,114208.0,3.0,2.0,0.0,83.05264747,1.0,27.0,45.74394906,1,0,1,0,0,0,0,0
0,25000,73760.81719955898,45764.0,8.922268135904508,0.2545696877380046,0.4494423791821561,107.1447608,1.1860550458715597,12.0,27.77990534,1,0,0,0,1,0,0,0
0,25000,135501.0,184613.0,0.0,0.2545696877380046,0.4494423791821561,119.5305254,1.1860550458715597,39.0,30.65881623,1,0,1,0,0,0,0,0
0,25000,73760.81719955898,35000.0,10.0,1.0,0.4494423791821561,88.93333333,1.1860550458715597,14.0,33.779915349235345,1,0,0,0,1,0,0,0
0,25000,83624.0,116976.0,9.0,0.0,0.0,129.5495932,0.0,19.0,29.42773368,1,0,0,0,0,1,0,0
0,25000,72077.0,104294.0,1.0,0.2545696877380046,0.4494423791821561,232.0511235,4.0,24.0,40.64547977,1,0,1,0,0,0,0,0
0,25000,36108.0,84365.0,23.0,0.0,0.0,248.85150090000002,0.0,7.0,26.02704025,0,1,0,0,1,0,0,0
0,25100,85337.0,104607.0,6.0,0.2545696877380046,0.4494423791821561,179.7662751900468,1.1860550458715597,21.29609620076682,27.95047513,0,1,0,0,0,0,0,0
0,25100,28778.0,50872.0,28.0,0.0,0.0,304.1951532,1.1860550458715597,12.0,31.59946433,1,0,0,0,1,0,0,0
0,25100,147622.0,187441.0,3.0,0.0,0.0,170.4807208,0.0,16.0,41.52143161,0,1,0,0,0,0,0,1
0,25100,77088.0,111568.0,7.0,0.0,0.0,288.00802519999996,2.0,29.0,32.55083764,1,0,1,0,0,0,0,0
0,25100,21490.0,71571.0,8.922268135904508,1.0,1.0,101.92513290000001,1.0,25.0,30.44411926,1,0,0,0,1,0,0,0
0,25100,28244.0,48375.0,28.0,0.0,0.0,303.09508450000004,1.1860550458715597,13.0,31.68881825,1,0,0,0,1,0,0,0
0,25100,46614.0,69750.0,17.0,0.0,0.0,193.2525794,1.0,22.0,33.71535165,1,0,0,1,0,0,0,0
0,25100,73760.81719955898,59783.0,8.922268135904508,0.0,0.0,307.74973589999996,0.0,19.0,39.27702198,1,0,0,0,1,0,0,0
0,25100,65633.0,100776.0,15.0,0.0,1.0,141.9381303,0.0,29.0,40.62020969,1,0,0,0,1,0,0,0
0,25100,41314.0,71357.0,19.0,0.0,0.0,183.6314283,1.0,22.0,33.66553412,1,0,0,1,0,0,0,0
0,25100,58042.0,98964.0,16.0,0.0,1.0,125.7958639,0.0,29.0,38.3722235,1,0,0,0,1,0,0,0
0,25100,26889.0,47061.0,28.0,0.0,0.0,318.9013325,1.1860550458715597,13.0,31.32456596,1,0,0,0,1,0,0,0
0,25100,118559.0,150172.0,4.0,0.2545696877380046,0.4494423791821561,279.19802139999996,1.0,37.0,42.98797946,1,0,0,1,0,0,0,0
0,25100,26211.0,42517.0,28.0,0.0,0.0,313.3362279,1.1860550458715597,12.0,31.29506957,1,0,0,0,1,0,0,0
0,25100,96627.0,128022.0,1.0,0.0,0.0,197.63347140000002,3.0,37.0,35.98054235,1,0,0,0,0,1,0,0
0,25100,66938.0,92544.0,8.0,1.0,1.0,135.66507019999997,4.0,26.0,34.56587631,1,0,0,0,0,1,0,0
0,25100,23269.0,75668.0,8.922268135904508,2.0,1.0,73.31788498,2.0,25.0,28.16593014,1,0,0,0,1,0,0,0
0,25100,143881.0,243809.0,27.0,0.0,0.0,353.9908365,1.0,18.0,39.87670703,0,1,0,0,0,1,0,0
0,25100,73398.0,115065.0,5.0,0.0,0.0,88.60633747,2.0,31.0,42.05024445,1,0,0,0,1,0,0,0
0,25100,44639.0,75412.0,22.0,0.2545696877380046,1.0,284.9136704,0.0,29.0,39.51801709,1,0,0,0,1,0,0,0
0,25100,24205.0,54464.0,25.0,0.0,0.0,116.44076969999999,0.0,11.0,22.45936936,1,0,0,0,1,0,0,0
0,25100,137489.0,168216.0,7.0,1.0,0.0,211.2089809,1.0,20.0,34.76794885,1,0,0,0,1,0,0,0
0,25100,108235.0,201918.0,24.0,0.0,0.0,199.48646369999997,0.0,19.0,23.65233981,1,0,0,0,1,0,0,0
0,25200,94712.0,127247.0,8.0,0.0,0.0,166.82201,0.0,30.0,39.02592642,1,0,0,1,0,0,0,0
0,25200,55283.0,103324.0,0.0,0.0,0.0,181.4513682,0.0,26.0,32.92386047,1,0,0,0,0,1,0,0
0,25200,63258.0,100392.0,0.0,0.0,0.0,194.7013158,0.0,25.0,35.27446098,1,0,0,0,0,1,0,0
0,25200,22773.0,72541.0,8.922268135904508,1.0,2.0,92.583557,1.0,26.0,30.42091482,1,0,0,0,1,0,0,0
0,25200,51789.0,75569.0,25.0,0.2545696877380046,1.0,281.92868460000005,1.0,30.0,40.87461909,1,0,0,0,1,0,0,0
0,25200,26255.0,50963.0,24.0,0.0,0.0,302.43122410000007,1.1860550458715597,12.0,31.25832865,1,0,0,0,1,0,0,0
0,25200,137054.0,207511.0,4.0,0.0,0.0,188.5746595,0.0,27.0,39.96388766,0,1,0,0,0,1,0,0
0,25200,73760.81719955898,68083.0,26.0,0.0,0.0,128.4230865,0.0,8.0,21.05500114,1,0,0,0,1,0,0,0
0,25200,75037.0,102227.0,9.0,0.0,0.0,148.7297782,0.0,21.0,37.23969674,1,0,0,1,0,0,0,0
0,25200,73168.0,93608.0,9.0,0.0,0.0,151.1214795,0.0,21.0,35.59032677,1,0,0,1,0,0,0,0
0,25200,55823.0,90658.0,0.0,0.0,0.0,85.31414308,0.0,22.0,35.57129493,1,0,0,1,0,0,0,0
0,25200,69510.0,90781.0,6.0,0.0,1.0,143.8313539,4.0,25.0,35.3269126,1,0,0,0,0,1,0,0
0,25200,74038.0,114722.0,9.0,0.0,1.0,304.0041559,1.0,28.0,31.36072725,1,0,1,0,0,0,0,0
0,25300,60084.0,88898.0,7.0,0.0,0.0,227.0869244,0.0,19.0,36.44443099,1,0,0,0,1,0,0,0
0,25300,137813.0,214014.0,5.0,0.0,0.0,187.1925099,0.0,27.0,38.65684666,0,1,0,0,0,1,0,0
0,25300,139427.0,245988.0,28.0,0.0,0.0,366.1101514,1.0,18.0,36.27844415,0,1,0,0,0,1,0,0
0,25300,115226.0,153900.0,6.0,0.2545696877380046,0.4494423791821561,303.01408349999997,2.0,36.0,41.71511069,1,0,0,1,0,0,0,0
0,25300,118744.0,153552.0,5.0,0.2545696877380046,0.4494423791821561,307.87619900000004,1.0,35.0,43.46926337,1,0,0,1,0,0,0,0
0,25300,73760.81719955898,33975.0,23.0,0.0,0.0,79.16325954,2.0,14.0,27.17922554,0,1,0,0,1,0,0,0
0,25300,22361.0,50688.0,24.0,0.0,0.0,125.40746399999999,0.0,11.0,25.18149884,1,0,0,0,1,0,0,0
0,25300,122933.0,157009.0,3.0,0.0,0.0,280.5738445,0.0,24.0,38.74080142,1,0,1,0,0,0,0,0
0,25300,51261.0,87025.0,4.0,0.0,0.0,249.8361848,2.0,25.0,31.65878641,1,0,1,0,0,0,0,0
0,25300,56393.0,86612.0,6.0,0.0,0.0,258.1473687,1.0,25.0,33.19387553,1,0,1,0,0,0,0,0
0,25300,46780.0,62536.0,18.0,0.0,0.0,189.1366883,0.0,22.0,30.74672437,1,0,0,1,0,0,0,0
0,25300,62540.0,101165.0,0.0,0.0,0.0,195.4513312,0.0,25.0,35.20086451,1,0,0,0,0,1,0,0
1,25400,136322.0,101776.04874145007,2.0,0.0,5.0,303.7379347,1.0,27.0,16.6446745,1,0,0,0,0,1,0,0
0,25400,76194.0,98188.0,0.0,0.2545696877380046,0.4494423791821561,245.26785330000004,5.0,23.0,42.13810643,1,0,1,0,0,0,0,0
1,25400,107343.0,192642.0,1.0,0.0,10.0,192.6716931,1.0,14.0,35.75976024,1,0,0,0,1,0,0,0
0,25400,61907.0,87133.0,0.0,0.0,1.0,81.49211941,0.0,22.0,34.36469831,1,0,0,1,0,0,0,0
